"","year","state","city_ref","precipitacao","pressao","radiacao","sif_757","temperatura","umidade","vento","xch4","xco2","area_queimada","desmatamento","media_fpar","media_lai","media_evi","media_ndvi","media_et","emissao_Agricultura","emissao_Florestas e Uso da Terra","emissao_Manufatura","emissao_Transporte","emissao_Resíduos","emissao_Energia","emissao_Extração Mineral","emissao_Produção de cimento","emissao_Queimadas em áreas agrícolas","emissao_Aviação doméstica","emissao_Fermentação entérica – gado a pasto","emissao_Forest land clearing.x","emissao_Forest land degradation.x","emissao_Forest land fires.x","emissao_Aviação internacional","emissao_Esterco deixado no pasto (gado)","emissao_Remoções de carbono (sequestro)","emissao_Queimadas em áreas arbustivas.x","emissao_Resíduoswater-treatment-and-discharge.x","emissao_Reservatórios de água","emissao_Wetland fires.x","emissao_Fermentação entérica – gado confinado","emissao_Manejo de esterco – gado confinado","emissao_Produção de papel e celulose","emissao_Uso líquido de terras florestais","emissao_Uso líquido de áreas arbustivas e gramíneas","emissao_Uso líquido de áreas úmidas","emissao_Navegação doméstica","emissao_Navegação internacional","emissao_Geração de eletricidade","emissao_Mineração de cobre","emissao_Mineração de bauxita","emissao_Mineração de ferro","emissao_Edificações","emissao_Aplicação de fertilizantes sintéticos","emissao_Cultivo de arroz","emissao_Esterco aplicado ao solo","emissao_Resíduos de culturas agrícolas","emissao_Transporte rodoviário","emissao_Uso de combustível em edificações não residenciais","emissao_Uso de combustível em edificações residenciais","emissao_Disposição de resíduos sólidos","emissao_Tratamento e descarte de esgoto doméstico","emissao_Indústria têxtil, couro e vestuário","emissao_Tratamento e descarte de efluentes industriais","emissao_Indústria química","emissao_Forest land clearing.y","emissao_Forest land degradation.y","emissao_Forest land fires.y","emissao_Queimadas em áreas arbustivas.y","emissao_Resíduoswater-treatment-and-discharge.y","emissao_Wetland fires.y"
"11",2015,"GO","americano do brasil",3.25531567864406,93.4891522574325,20.0553249014355,-0.15559196472168,24.553674600999,67.2154137968027,1.87377731767417,1809.36160827742,401.264183044434,NA,NA,0.517152777777778,1.64027779791667,0.439729166666667,0.6138125,NA,35950.3538967393,-50.238234332002,NA,NA,NA,NA,NA,NA,21667.9160435856,NA,11090.3300037493,5205.65549612001,64.0677520639687,89.9148805757497,NA,3192.10784940437,-5598.29035521763,188.4139921259,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2015,"GO","amorinopolis",3.57786282014555,94.8841019624606,20.0426317723998,0.135446593486733,24.939213827707,68.9470017188847,1.73578476766296,1812.1200866969,398.86524772644,NA,0.00880394600269976,0.574756944444444,1.96076391527778,0.409929166666667,0.625164583333333,NA,227994.769518188,-2513.89384344916,NA,NA,NA,NA,NA,NA,10953.7539565847,NA,168532.60670201,61124.3556710545,369.104839665133,1744.74490767618,NA,48508.4088595941,-72896.2290712193,7144.12980937436,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2015,"GO","anicuns",3.25531567864406,93.4891522574325,20.0551144712807,0.172541936238607,24.553674600999,67.8054163965445,1.824655138544,1809.36160827742,398.799225119112,NA,0.00958024585063321,0.549652777777778,1.86782408796296,0.373490277777778,0.583877777777778,NA,266383.190898552,-2708.11086103692,NA,NA,516.458316259658,NA,NA,NA,157230.068633013,NA,84757.5289013538,48487.7466410856,346.558855618974,1441.25702842052,NA,24395.5933641853,-59028.3184148639,6044.64502870188,516.458316259658,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2015,"GO","anapolis",3.32039352537633,90.6415207233753,20.0075302734383,0.210293858550316,22.7970061020168,68.4142724173945,1.95535622565601,1807.64813456501,399.076805701623,NA,0.0168315921574661,0.496111111111111,1.54166667777778,0.3231,0.578979166666667,NA,110902.032985997,-3873.94664932102,NA,NA,13975.9290653275,NA,NA,NA,16284.7516974761,NA,73470.4312595673,80303.8526849118,137.66141948883,3339.03195560343,NA,21146.8500289532,-94766.4185824553,6896.76787027682,13975.9290653275,NA,215.158002853394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2015,"GO","aparecida de goiania",3.20830588083365,92.3314926870138,20.0550876773795,0.265255859919957,23.9782791771532,67.2154137968027,1.8916774467635,1808.2146484375,396.747133527483,NA,0.0109564137628789,0.363854166666667,0.942013893055556,0.261614583333333,0.438370833333333,NA,15939.0669959211,-448.064008377921,NA,NA,NA,NA,NA,NA,2245.46505058716,NA,10633.0982240224,13533.4436783121,3.50745487037157,715.860686123327,NA,3060.50372131156,-18311.8973823426,3561.00119943427,NA,NA,50.0203552246094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2015,"GO","apore",3.58192931090544,94.6898234979572,19.38082118502,0.275885343224932,24.3926186315889,70.823125486912,1.74656510855682,1804.04284025493,398.26718417081,NA,0.0466485635894552,0.516527777777778,1.562847240625,0.3466375,0.552477083333333,NA,382040.216029632,-13290.5185280047,NA,NA,NA,NA,NA,NA,12606.4469246709,NA,286865.760411731,29422.5182054976,1808.4549192517,1171.34088723489,NA,82568.0086932304,-58313.7487542875,12620.9162142986,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2015,"GO","aragarcas",3.58824715760615,94.8937979773221,19.7034467773674,0.179975680450895,25.0319438041449,68.3713507450796,1.59288316916638,1813.28578265688,399.077775878906,NA,0.071560731436774,0.553402777777778,1.73055556944444,0.393395833333333,0.643345833333333,NA,50264.2295545376,6522.91898418028,NA,NA,NA,NA,NA,NA,217.82529294778,NA,38861.0921655308,32889.5900337764,189.066233213745,37034.4030883312,NA,11185.3120960591,-64238.6398544135,648.499483272433,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2015,"GO","aragoiania",3.20830588083365,93.7057784656052,20.0548751870775,0.115594784418742,24.47611581031,67.614935076535,1.79559526999899,1808.2146484375,398.605149283336,NA,0.0149437720727188,0.508472222222222,1.50555556736111,0.341533333333333,0.569729166666667,NA,28770.2017817527,-47.1012829045033,NA,NA,NA,NA,NA,NA,1100.24880094057,NA,21485.7513653024,12854.5484231372,12.2353073680969,7.13001012802124,NA,6184.20161550966,-13745.3256140441,824.31059050628,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2015,"GO","araguapaz",2.89695809087436,97.0943723649052,20.3034577321772,0.201894684918887,27.3941889264877,62.2961890528048,1.76904490766121,1809.14961223988,398.551464074655,NA,0.148343843668737,0.490925925925926,1.38680556921296,0.337958333333333,0.526391666666667,NA,232627.565608076,467.354600112887,NA,NA,253.185886105124,NA,NA,NA,10229.2899343554,NA,172692.525353356,160265.154340164,3939.4899258893,98222.3468659729,NA,49705.7503203638,-305980.608050391,44020.9715184777,253.185886105124,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2015,"GO","arapora",3.08566411659172,95.3685537199166,20.0046496534146,0.768280982971191,25.4388047973644,67.159930896936,1.79906940189487,1803.96239124645,400.838356996194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2015,"GO","aracu",3.2824920996985,93.4891522574325,20.0551144712807,0.390879535675049,24.553674600999,67.8054163965445,1.824655138544,1809.18379529872,401.264183044434,NA,0.000741013491209198,0.608402777777778,2.11180558333333,0.455454166666667,0.6624875,NA,41007.16824728,-54.7219902022595,NA,NA,NA,NA,NA,NA,20028.669501276,NA,16289.8291853362,6444.35542848941,5.34156560897827,730.017827089795,NA,4688.66956066778,-7595.19175499552,360.754943605077,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2015,"GO","arenopolis",3.58824715760615,94.9771113116111,20.0424248507168,0.191625050136021,24.939213827707,68.9470017188847,1.6267073406621,1813.39150657376,398.87194012531,NA,0.0690906864660767,0.586041666666667,1.96527780486111,0.4071125,0.642766666666667,NA,123815.764482836,-768.434346071899,NA,NA,NA,NA,NA,NA,3680.42910927144,NA,93285.2305146137,47930.5280064559,137.906298650045,10740.4510206431,NA,26850.1048589505,-63322.9863049908,3745.66663316986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2015,"GO","aruana",2.92057268774132,97.748482577592,20.1056632271336,0.1988648527412,27.222780657163,65.2691444462641,1.50073552190433,1811.02807515961,399.497366936566,NA,0.147779261961149,0.538489583333333,1.80972224930556,0.34456875,0.567285416666667,NA,387375.972235039,-14917.7967859381,NA,NA,182.580077759254,NA,NA,NA,2356.31107385971,NA,298968.224957402,412800.335936508,25457.2657927431,5456.80268494155,NA,86051.4362037775,-480436.921185118,21260.2749607001,182.580077759254,NA,544.445024287119,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2015,"GO","aurilandia",3.46438375921884,93.7929640068776,20.1895801541678,0.244664369627487,24.2859646919842,69.7431180538391,1.63553899764001,1811.25404445863,399.353910291517,NA,0.0263941948297372,0.556041666666667,1.85902780486111,0.4095125,0.61495,NA,79238.2754711596,-162.797927849741,NA,NA,NA,NA,NA,NA,5264.10548799837,NA,57441.0307701633,20108.6214454494,30.1722312486832,208.922761883771,NA,16533.1392129979,-22776.2453692047,2182.80613855119,NA,NA,82.9248642219126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2015,"GO","baliza",3.33828681652883,94.8937979773221,19.7034467773674,0.155534432313153,25.0319438041449,67.9594598352004,1.59288316916638,1813.71498101699,398.417452635503,NA,0.279344443007506,0.534027777777778,1.67986113541667,0.388845833333333,0.592675,NA,213013.999822353,-3174.45958039897,NA,NA,NA,NA,NA,NA,7337.96326358503,NA,159707.686695807,88751.3025507704,7.78962182998657,1457.31715380502,NA,45968.3498629611,-94892.0578153356,1498.88970725568,NA,NA,2.29920127554439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2015,"GO","barro alto",2.9266961308594,94.2033293665588,20.3010192008385,0.19516855329204,26.3211894326163,58.7603634646794,1.95732382420318,1808.02567246882,398.912487935684,NA,0.042343628069097,0.514699074074074,1.68055558078704,0.343833333333333,0.580791666666667,NA,173190.771660681,-1676.35733147667,NA,NA,NA,NA,NA,NA,44839.4941588232,NA,99664.9197384365,27643.3818494475,17.5163861674472,5455.57069038664,NA,28686.3577634217,-42004.7706499736,7173.8313134243,NA,NA,38.1130790710449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2015,"GO","bela vista de goias",3.15450785389289,91.761492654268,20.0072929877213,0.195174662736211,23.5402941914406,67.1779513959942,1.94833337024056,1808.2146484375,398.497365043763,NA,0.0169727375843631,0.549600694444444,1.79583335138889,0.394365625,0.612163541666667,NA,172114.647623473,-1778.30589785972,NA,NA,770.12126863739,NA,NA,NA,38088.0086480691,NA,104071.844371192,49893.1237624258,39.1725326781447,1455.27396024465,NA,29954.7946042124,-58770.3077541176,5604.43160090929,770.12126863739,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2015,"GO","bom jardim de goias",3.57786282014555,94.9771113116111,20.0424248507168,0.223165394861083,25.0319438041449,68.3713507450796,1.59288316916638,1813.81379590939,398.85042802341,NA,0.335485036555783,0.5453125,1.75347224305556,0.356452083333333,0.582827083333333,NA,194919.151069007,-3178.22553314379,NA,NA,NA,NA,NA,NA,5410.1676328003,NA,147153.950637449,146133.464011176,394.587984985911,1058.98995848441,NA,42355.0327987578,-153599.553983006,2834.28649521588,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2015,"GO","bom jesus de goias",3.08566411659172,95.3685537199166,20.0046496534146,0.376362419128418,25.4388047973644,67.159930896936,1.79906940189487,1799.4381869678,397.018931070964,NA,0.00160552923095326,0.429513888888889,1.05069445277778,0.3192,0.494266666666667,NA,333310.418318409,-29843.1249893338,NA,NA,1361.81975131967,NA,NA,NA,216489.742489402,NA,90711.393608628,5071.1076690522,29.6896331705526,2154.6156815485,NA,26109.2822203784,-46462.8866240526,9297.19526490832,1361.81975131967,NA,67.1533860392422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2015,"GO","bonfinopolis",3.20830588083365,91.761492654268,20.0075302734383,0.236463737487793,23.5402941914406,67.3277212467923,1.94833337024056,1808.14835562751,398.32840183803,NA,0.00105859070172743,0.652291666666667,2.40694447777778,0.4396,0.705404166666667,NA,14091.7910907546,-266.160599203412,NA,NA,NA,NA,NA,NA,1482.53936683307,NA,9791.09894029872,10218.0020198908,78.6849452955202,195.607898056191,NA,2818.15278362281,-11583.6667827121,825.211320266176,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2015,"GO","bonopolis",2.71590448845626,97.1610606317325,20.5241080039347,0.139514971671079,28.0860517137429,59.0170804234743,1.73574748742847,1806.48831199871,398.699713591629,NA,0.107199951728264,0.512291666666667,1.60578705185185,0.341968055555556,0.545934722222222,NA,6248.36792339778,-1256.1172834373,NA,NA,NA,NA,NA,NA,183.396243168367,NA,4709.45771067509,163875.087569754,592.68656052522,3512.58128725721,NA,1355.51396955432,-176602.122553769,7331.05013303248,NA,NA,34.5997197628021,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2015,"GO","brazabrantes",3.2824920996985,92.3314926870138,20.0553249014355,0.188065528869629,23.9782791771532,67.2154137968027,1.8916774467635,1808.55995740918,398.410789489746,NA,0.000758656669571322,0.608819444444444,2.16736114444444,0.418308333333333,0.617408333333333,NA,41461.3937989256,-1175.66185940538,NA,NA,NA,NA,NA,NA,25580.5579079209,NA,12331.4878016938,8358.64463588615,37.2987015040132,734.556468715144,NA,3549.34808931087,-13286.3848000636,2980.22313455291,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2015,"GO","britania",2.89697073708407,97.09466968013,20.3032662846022,0.278339110905682,27.3954308321466,62.2962203883924,1.72328730920438,1811.11156286903,399.418178304036,NA,0.030081619107421,0.497916666666667,1.52083334930556,0.340054166666667,0.536491666666667,NA,192182.050954333,-192.298580116556,NA,NA,302.391864508327,NA,NA,NA,264.079349852125,NA,149024.533077913,57812.5053096891,5023.57835260834,902.543059126538,NA,42893.4385265682,-65712.3856678894,1760.01662483897,302.391864508327,NA,21.4437415098906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2015,"GO","buriti alegre",3.10337079436917,93.3587752694901,19.8584123617889,0.223452094377964,24.1642912603297,67.3327102645934,1.91423415858798,1806.20963008191,397.48778093246,NA,NA,0.523715277777778,1.61736112847222,0.416475,0.59456875,NA,139237.161426451,763.037869662199,NA,NA,NA,NA,NA,NA,18323.1798806227,NA,93889.8500351115,14943.4590177987,4.15716624259949,483.145197360053,NA,27024.1315107163,-16464.6334868698,1065.13022132644,NA,NA,731.779753804207,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2015,"GO","buritinopolis",2.18120173186682,93.030260851182,20.9533881096603,0.280251948038737,25.5052652550096,56.7589528604957,2.24648124141719,1803.27469386759,400.750732421875,NA,0.0146085516838385,0.49,1.60555557222222,0.371775,0.568525,NA,20580.1200441165,473.983391091519,NA,NA,NA,NA,NA,NA,417.942331613705,NA,15655.9549653966,4963.35411732028,8.43637448447292,183.227364642206,NA,4506.22274710623,-6146.54395264582,1465.50948729038,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
